id,nombre,latitud,longitud,osm_node,distancia_osm_node_m,snap_sospechoso
11119,Av. Ensanche de Vallecas - M-45-José Gutiérrez,40.3660844372211,-3.60473827070564,822567893,85.13867978233202,False
10200,PM40012,40.5025187501665,-3.65997977620135,1163945218,69.9763559171239,False
10201,PM40014,40.5024347267957,-3.65983158350046,1163945218,57.25790434473565,False
10199,PM40018,40.5025422492382,-3.66006902059553,1163945218,77.74785813738016,False
10204,PM40951,40.4003975401183,-3.64894561792435,1224507518,32.246790337388,False
10203,PM40952,40.4005484632075,-3.64880992698393,295764271,18.434360497005148,False
10207,PM41202,40.3770098963923,-3.68402859188926,2266164550,82.70309207319508,False
10208,PM41861,40.3943522597015,-3.77086329535638,6302155852,50.79607831561093,False
5489,General Perón O-E - Dulcinea-Fortunata y Jacinta,40.4525472133446,-3.69907397946441,10822977296,6.074685929250478,False
5501,Concha Espina O-E - PºCastellana-Pºde la Habana,40.4519194472706,-3.68809554560282,98989151,21.991054244747794,False
5504,Padre Damián N-S - Rafael Salgado-Concha Espina,40.4529799509504,-3.68659935758521,98984112,88.9753361539003,False
11079,Gral Perón O-E - Giro a Fortunata y Jacinta,40.4525661972433,-3.69890218841779,10822977296,19.75986222335922,False
5509,Lateral PºCastellana N-S - Juán Gris-San Germán,40.4574275266386,-3.6906063069406,102525667,16.645565746286934,False
5680,Juán Gris O-E - Poeta Joan Maragall-PºCastellana,40.4576220044206,-3.69129812422636,102525667,58.44963814427614,False
5485,General Perón O-E - Orense -Poeta Joan Maragall,40.4522065141407,-3.69376037551853,339391846,12.721324375556343,False
5486,General Perón E-O - Orense-Julián Besteiro,40.452417343322,-3.6953962220192,81602123,16.9741400774684,False
5487,General Perón E-O - Presidente Carmona-Aviador Zorita,40.4525851518981,-3.69748359974555,81472408,16.728245434973086,False
5515,Mateo Inurria O-E - Pl.Castilla-Gral.López Pozas,40.4664293380363,-3.68717219537168,7235194735,100.69147189552517,True
5537,Pº de la Habana S-N - Macarena-Apolonio Morales,40.4624126435836,-3.68026410786715,102224467,28.593545288821325,False
5538,Pº de la Habana S-N - Jerez-Menendez Pidal,40.4655928319858,-3.67940230438608,102224463,31.038201518945073,False
5539,Apolonio Morales O-E - Menendez Pidal-Pº de la Habana,40.4637387977479,-3.68058006818751,102283415,56.28904483593681,False
5542,Av.Pio XII  N-S - Jerez-Macarena,40.4633397763405,-3.67603299156974,102375910,59.16950599798125,False
5548,Principe de Vergara S-N - Pl.República Ecuador-Colombia,40.4559280081466,-3.67705815515712,1506821254,66.84592921298294,False
10410,Pº de la Habana 70 S-N - Crevillente e Infanta Mª Teresa,40.4537571546342,-3.68417165580506,98999477,28.931391040529288,False
5551,Av.Pio XII S-N - Alfonso XIII-Madre de Dios,40.4608392605092,-3.67643424916296,60671665,34.93873233514616,False
5552,Av.Pio XII S-N - Madre de Dios-Madreselva,40.4625549941955,-3.67611162879455,60671220,55.9921941545052,False
5553,Av.Pio XII S-N - Madreselva-Manuel  Montilla,40.4643033782737,-3.67574278604659,60671219,37.3140856261822,False
5573,Pº de la Habana S-N - Herreros de Tejada-Ramón de Santillán,40.4558042456249,-3.68163806418601,98999479,37.71009252283841,False
5574,Pº de la Habana S-N - Veracruz-Alberto Alcocer,40.4576916466257,-3.68155552672643,98999484,5.8637399775547205,False
5575,Alberto Alcocer E-O - Víctor Andrés Belaunde-Pº de la Habana,40.4586721046421,-3.680864337172,98963432,28.273743148027567,False
5567,Fray Bernardino Sahagún O-E - Manuel Benedito-Menendez Pidal,40.4609102797402,-3.68202476476413,102385604,1.97274513041024,False
5568,Pº de la Habana N-S - José Rdguez.Pinilla-Pl.Presidente Cárdenas,40.4614127991986,-3.68057889363558,102224468,45.03825569409592,False
5569,Pº de la Habana S-N - Ntra.Sra.de Luján-Honduras,40.4593558328813,-3.68142514191437,102387112,26.23501087588748,False
5570,Padre Damián S-N - Henri Dunant-Pl.Madre Molas,40.461607457385,-3.68524516546049,98973957,65.196328933744,False
5572,Pº de la Habana N-S - Veracruz-Romero Girón,40.4571933996534,-3.68120543965812,98999482,35.81766365125278,False
5706,Castilla O-E - Goiri-Bravo Murillo,40.4529013635205,-3.70391506324821,98724251,0.9255945062867049,False
5707,Juán Pantoja O-E - Topete-Bravo Murillo,40.4500540888455,-3.7043786750228,34408565,21.067173055923938,False
5708,Jaén E-O - San Antonio-Bravo Murillo,40.4504459468545,-3.70264287414288,81604772,62.75236945561443,False
5712,Raimundo Fdez.Villaverde O-E - Ponzano-Alonso Cano,40.4464745547606,-3.69781734184229,98948614,58.61684901108859,False
5732,Hernani E-O - Orense-Edgar Neville,40.4479570608029,-3.69573405487827,989205020,12.160091890248578,False
5734,Reina Mercedes E-O - Orense-Edgar Neville,40.4508523311389,-3.69538809680734,81466847,22.38790472029682,False
5735,Aviador Zorita N-S - Oviedo-Hernani,40.4488527888879,-3.69840743732064,82499215,1.3724038667748562,False
5769,Av.Juán Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros,40.4394139810323,-3.72800285578134,26579071,72.8618675087909,False
5771,Acc.Ingeniros Navales E-O -  Ing.Navales-Gta.Cardenal Cisneros,40.4397700943795,-3.72544409266657,1575177811,26.65170193051923,False
4472,San Francisco Sales O-E - Santander-Pablo Iglesias,40.4451599392495,-3.70854125791127,32604444,105.6348065649996,True
3471,Pº Ruperto Chapí E-O - Entrada Pte Franceses,40.4339843335761,-3.7317144855283,4317229097,37.99839460616667,False
4486,M-30 N-S - Entrada Pte Franceses por Cra del Pardo,40.4358857564428,-3.73574878038725,21716609,58.23696321538546,False
4487,Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla,40.4343624481345,-3.73755324262736,51397933,72.89710312689195,False
4702,Pº.Imperial N-S - Pl.Fco.Morano-Gta.Pirámides,40.4019370074303,-3.71513404216574,26495464,72.8963286682558,False
3505,Toledo N-S - Juan Antonio Vallejo- Nájera Botas-Gta.Pirámides,40.4020228372361,-3.71393478177398,26495464,113.28493195194596,True
3515,Salida Calle 30 E-O - (By-Pass M-30 -Gta.Pirámides)a 280mts,40.3987352299953,-3.71132695499166,1674022638,44.46124018331161,False
3516,Salida Calle 30 E-O - (Tronco M-30 -Gta.Pirámides)a 280mts,40.3987304634554,-3.71145113952696,1674022638,49.29378480769352,False
4704,Salida calle30 E-O - Marqués de Vadillo-Gta.Pirámides a 280mts,40.3987344076922,-3.71151897930054,1674022638,52.04795918860063,False
